checkpoint_name,training_step,population,measure,epsilon,pearson_r,pearson_p
trained_model_checkpoint_370.pkl,370,Adults,RT,3.0,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_380.pkl,380,Adults,RT,3.5,0.7412513098285751,5.8395902535004114e-18
trained_model_checkpoint_390.pkl,390,Adults,RT,3.5,0.7210351463827266,1.1888432639496451e-16
trained_model_checkpoint_400.pkl,400,Adults,RT,3.5,0.7210351463827266,1.1888432639496451e-16
trained_model_checkpoint_410.pkl,410,Adults,RT,3.5,0.7210351463827266,1.1888432639496451e-16
trained_model_checkpoint_420.pkl,420,Adults,RT,3.0,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_430.pkl,430,Adults,RT,3.5,0.7296973253087141,3.378722262614039e-17
trained_model_checkpoint_440.pkl,440,Adults,RT,4.0,0.7216112445512823,1.0950296358098304e-16
trained_model_checkpoint_450.pkl,450,Adults,RT,3.5,0.7002722845727928,2.017919461110915e-15
trained_model_checkpoint_460.pkl,460,Adults,RT,4.0,0.7441953005691461,3.6781724781034505e-18
trained_model_checkpoint_470.pkl,470,Adults,RT,4.0,0.7319022634799094,2.433920788104605e-17
trained_model_checkpoint_480.pkl,480,Adults,RT,4.0,0.6994832437948214,2.2364699437768047e-15
trained_model_checkpoint_490.pkl,490,Adults,RT,4.0,0.7109983246591896,4.820363861631949e-16
trained_model_checkpoint_500.pkl,500,Adults,RT,4.0,0.7109983246591896,4.820363861631949e-16
trained_model_checkpoint_510.pkl,510,Adults,RT,3.5,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_520.pkl,520,Adults,RT,4.0,0.6852998108217594,1.3438689411618223e-14
trained_model_checkpoint_530.pkl,530,Adults,RT,9.0,0.7077249557643709,7.51296590160738e-16
trained_model_checkpoint_540.pkl,540,Adults,RT,4.0,0.6815906419428681,2.11258929930032e-14
trained_model_checkpoint_550.pkl,550,Adults,RT,4.0,0.6815906419428681,2.11258929930032e-14
trained_model_checkpoint_560.pkl,560,Adults,RT,8.5,0.6865016559092014,1.158981947035435e-14
trained_model_checkpoint_570.pkl,570,Adults,RT,8.5,0.6865016559092014,1.158981947035435e-14
trained_model_checkpoint_580.pkl,580,Adults,RT,8.5,0.7111177564021844,4.742391722694776e-16
trained_model_checkpoint_590.pkl,590,Adults,RT,4.0,0.6999676296906775,2.0997340967062288e-15
trained_model_checkpoint_600.pkl,600,Adults,RT,4.0,0.6999676296906775,2.0997340967062288e-15
trained_model_checkpoint_610.pkl,610,Adults,RT,4.0,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_620.pkl,620,Adults,RT,4.0,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_630.pkl,630,Adults,RT,9.0,0.7203107400633495,1.3179139302324835e-16
trained_model_checkpoint_640.pkl,640,Adults,RT,9.0,0.7209872699939819,1.1969811582619032e-16
trained_model_checkpoint_650.pkl,650,Adults,RT,9.0,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_660.pkl,660,Adults,RT,9.0,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_670.pkl,670,Adults,RT,9.0,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_680.pkl,680,Adults,RT,9.0,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_690.pkl,690,Adults,RT,9.0,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_700.pkl,700,Adults,RT,9.0,0.6999676296906775,2.0997340967062288e-15
trained_model_checkpoint_710.pkl,710,Adults,RT,9.0,0.6999676296906775,2.0997340967062288e-15
trained_model_checkpoint_720.pkl,720,Adults,RT,10.0,0.6952729028582646,3.849805473655024e-15
trained_model_checkpoint_730.pkl,730,Adults,RT,10.0,0.6952729028582646,3.849805473655024e-15
trained_model_checkpoint_740.pkl,740,Adults,RT,10.0,0.7047981781278531,1.1115009310240736e-15
trained_model_checkpoint_750.pkl,750,Adults,RT,10.0,0.7047981781278531,1.1115009310240736e-15
trained_model_checkpoint_760.pkl,760,Adults,RT,10.0,0.7013244969697152,1.758421271504729e-15
trained_model_checkpoint_770.pkl,770,Adults,RT,5.0,0.6989185977283154,2.406760492812593e-15
trained_model_checkpoint_780.pkl,780,Adults,RT,5.0,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_790.pkl,790,Adults,RT,5.0,0.6991378780680519,2.3391873723128906e-15
trained_model_checkpoint_800.pkl,800,Adults,RT,10.0,0.7017318925248353,1.6668908579593797e-15
trained_model_checkpoint_810.pkl,810,Adults,RT,5.0,0.7049899475195596,1.0834979125857611e-15
trained_model_checkpoint_820.pkl,820,Adults,RT,5.0,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_830.pkl,830,Adults,RT,5.0,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_840.pkl,840,Adults,RT,10.0,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_850.pkl,850,Adults,RT,5.0,0.7061758453727474,9.249146094153523e-16
trained_model_checkpoint_860.pkl,860,Adults,RT,10.0,0.6766638493538801,3.813789122425618e-14
trained_model_checkpoint_870.pkl,870,Adults,RT,5.0,0.6464723978729081,1.1259916179593265e-12
trained_model_checkpoint_880.pkl,880,Adults,RT,10.0,0.6460661041891562,1.1754464031316114e-12
trained_model_checkpoint_890.pkl,890,Adults,RT,5.0,0.6082957271106357,4.908520812844946e-11
trained_model_checkpoint_900.pkl,900,Adults,RT,10.0,0.5939962983349913,1.7795427543798958e-10
trained_model_checkpoint_910.pkl,910,Adults,RT,5.0,0.5748018602720477,9.107038588051122e-10
trained_model_checkpoint_920.pkl,920,Adults,RT,10.0,0.5939962983349913,1.7795427543798958e-10
trained_model_checkpoint_930.pkl,930,Adults,RT,6.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_940.pkl,940,Adults,RT,7.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_950.pkl,950,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_960.pkl,960,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_970.pkl,970,Adults,RT,4.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_980.pkl,980,Adults,RT,7.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_990.pkl,990,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1000.pkl,1000,Adults,RT,7.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1010.pkl,1010,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1020.pkl,1020,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1030.pkl,1030,Adults,RT,6.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1040.pkl,1040,Adults,RT,6.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1050.pkl,1050,Adults,RT,6.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1060.pkl,1060,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1070.pkl,1070,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1080.pkl,1080,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1090.pkl,1090,Adults,RT,7.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1100.pkl,1100,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1110.pkl,1110,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1120.pkl,1120,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1130.pkl,1130,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1140.pkl,1140,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1150.pkl,1150,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1160.pkl,1160,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1170.pkl,1170,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1180.pkl,1180,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1190.pkl,1190,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1200.pkl,1200,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1210.pkl,1210,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1220.pkl,1220,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1230.pkl,1230,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1240.pkl,1240,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1250.pkl,1250,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1260.pkl,1260,Adults,RT,8.0,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1270.pkl,1270,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1280.pkl,1280,Adults,RT,9.5,0.5651968562089635,1.9831461497880918e-09
trained_model_checkpoint_1290.pkl,1290,Adults,RT,9.5,0.4580759937841287,2.694066188162569e-06
trained_model_checkpoint_1300.pkl,1300,Adults,RT,9.5,0.5543271678641787,4.645564055249525e-09
trained_model_checkpoint_1310.pkl,1310,Adults,RT,9.5,0.4580759937841287,2.694066188162569e-06
trained_model_checkpoint_1320.pkl,1320,Adults,RT,8.0,0.4259053973095486,1.5167677976886946e-05
trained_model_checkpoint_1330.pkl,1330,Adults,RT,9.5,0.4097595242913693,3.386532980813117e-05
trained_model_checkpoint_1340.pkl,1340,Adults,RT,8.0,0.4259053973095486,1.5167677976886946e-05
trained_model_checkpoint_1350.pkl,1350,Adults,RT,9.5,0.4143714822714193,2.7035174483816665e-05
trained_model_checkpoint_1360.pkl,1360,Adults,RT,8.0,0.3617423086874753,0.0002930640624891
trained_model_checkpoint_1370.pkl,1370,Adults,RT,9.5,0.4097595242913693,3.386532980813117e-05
trained_model_checkpoint_1380.pkl,1380,Adults,RT,9.5,0.338974668290234,0.0007292029567526
trained_model_checkpoint_1390.pkl,1390,Adults,RT,8.0,0.3323012218801954,0.0009404904674503
trained_model_checkpoint_1400.pkl,1400,Adults,RT,8.0,0.3279749346169426,0.0011058339400483
trained_model_checkpoint_1410.pkl,1410,Adults,RT,8.0,0.262685177026876,0.0097198268491312
trained_model_checkpoint_1420.pkl,1420,Adults,RT,8.0,0.2161122308117321,0.034448658653735
trained_model_checkpoint_1430.pkl,1430,Adults,RT,8.0,0.2860996736706748,0.0047163580480441
trained_model_checkpoint_1440.pkl,1440,Adults,RT,9.5,0.2089581238884603,0.0410368834347945
trained_model_checkpoint_1450.pkl,1450,Adults,RT,8.0,0.2159478776613463,0.0345893730087642
trained_model_checkpoint_1460.pkl,1460,Adults,RT,8.0,0.2111254850246933,0.0389383673470077
trained_model_checkpoint_1470.pkl,1470,Adults,RT,8.0,0.245874747725049,0.0157479246532117
trained_model_checkpoint_1480.pkl,1480,Adults,RT,9.5,0.245874747725049,0.0157479246532117
trained_model_checkpoint_1490.pkl,1490,Adults,RT,8.0,0.163647156584299,0.1111232927525779
trained_model_checkpoint_1500.pkl,1500,Adults,RT,8.0,0.1662029191634496,0.1055774854912696
trained_model_checkpoint_200.pkl,200,Kids_II,RT,3.0,0.8234156091925615,7.325951025714872e-25
trained_model_checkpoint_210.pkl,210,Kids_II,RT,3.0,0.810910105019603,1.3411829715438925e-23
trained_model_checkpoint_220.pkl,220,Kids_II,RT,2.5,0.778954516535193,9.294136280829524e-21
trained_model_checkpoint_230.pkl,230,Kids_II,RT,2.5,0.7800414160294368,7.576639170238621e-21
trained_model_checkpoint_240.pkl,240,Kids_II,RT,3.0,0.775262585768177,1.8446051846095788e-20
trained_model_checkpoint_250.pkl,250,Kids_II,RT,3.0,0.775262585768177,1.8446051846095788e-20
trained_model_checkpoint_260.pkl,260,Kids_II,RT,3.0,0.775262585768177,1.8446051846095788e-20
trained_model_checkpoint_270.pkl,270,Kids_II,RT,3.0,0.775262585768177,1.8446051846095788e-20
trained_model_checkpoint_280.pkl,280,Kids_II,RT,3.0,0.7502905587501016,1.3840964551676361e-18
trained_model_checkpoint_290.pkl,290,Kids_II,RT,3.0,0.7607154004416157,2.4330327677219774e-19
trained_model_checkpoint_300.pkl,300,Kids_II,RT,3.0,0.763203168527192,1.5858889779458232e-19
trained_model_checkpoint_310.pkl,310,Kids_II,RT,3.0,0.7676322881444748,7.305514065399549e-20
trained_model_checkpoint_320.pkl,320,Kids_II,RT,3.0,0.7676322881444748,7.305514065399549e-20
trained_model_checkpoint_330.pkl,330,Kids_II,RT,3.0,0.7426574535697248,4.6863801943688464e-18
trained_model_checkpoint_340.pkl,340,Kids_II,RT,3.0,0.7426574535697248,4.6863801943688464e-18
trained_model_checkpoint_350.pkl,350,Kids_II,RT,3.5,0.7991108391788353,1.7209468245926336e-22
trained_model_checkpoint_360.pkl,360,Kids_II,RT,3.5,0.761485967815838,2.1321435914006177e-19
trained_model_checkpoint_370.pkl,370,Kids_II,RT,3.5,0.790420316722763,1.013870659785321e-21
trained_model_checkpoint_380.pkl,380,Kids_II,RT,3.5,0.8222346539833097,9.734183827632434e-25
trained_model_checkpoint_390.pkl,390,Kids_II,RT,3.5,0.7945342491513745,4.425784996260944e-22
trained_model_checkpoint_400.pkl,400,Kids_II,RT,3.5,0.7945342491513745,4.425784996260944e-22
trained_model_checkpoint_410.pkl,410,Kids_II,RT,3.5,0.7945342491513745,4.425784996260944e-22
trained_model_checkpoint_420.pkl,420,Kids_II,RT,3.5,0.7844352761019779,3.2776965362554175e-21
trained_model_checkpoint_430.pkl,430,Kids_II,RT,3.5,0.8043060032385542,5.715914462784618e-23
trained_model_checkpoint_440.pkl,440,Kids_II,RT,4.0,0.7980846570967984,2.131396578701968e-22
trained_model_checkpoint_450.pkl,450,Kids_II,RT,4.0,0.7958702974367283,3.36754205188416e-22
trained_model_checkpoint_460.pkl,460,Kids_II,RT,4.0,0.8202819961234136,1.5502695834490076e-24
trained_model_checkpoint_470.pkl,470,Kids_II,RT,4.0,0.7988131489122416,1.8313509201004131e-22
trained_model_checkpoint_480.pkl,480,Kids_II,RT,4.0,0.799449334367387,1.6032703109918726e-22
trained_model_checkpoint_490.pkl,490,Kids_II,RT,4.0,0.8015778777423387,1.023812158839078e-22
trained_model_checkpoint_500.pkl,500,Kids_II,RT,4.0,0.8015778777423387,1.023812158839078e-22
trained_model_checkpoint_510.pkl,510,Kids_II,RT,4.0,0.7828888002624996,4.4117734621979745e-21
trained_model_checkpoint_520.pkl,520,Kids_II,RT,4.0,0.7935977034502782,5.353769176705409e-22
trained_model_checkpoint_530.pkl,530,Kids_II,RT,4.0,0.7911171156878549,8.822209990272594e-22
trained_model_checkpoint_540.pkl,540,Kids_II,RT,4.0,0.7609391345189828,2.341660854267895e-19
trained_model_checkpoint_550.pkl,550,Kids_II,RT,4.0,0.7609391345189828,2.341660854267895e-19
trained_model_checkpoint_560.pkl,560,Kids_II,RT,8.5,0.7624361443496017,1.8106037696781248e-19
trained_model_checkpoint_570.pkl,570,Kids_II,RT,8.5,0.7624361443496017,1.8106037696781248e-19
trained_model_checkpoint_580.pkl,580,Kids_II,RT,8.5,0.7869027724851831,2.0298326214688084e-21
trained_model_checkpoint_590.pkl,590,Kids_II,RT,8.5,0.7891311723818272,1.3095942235707656e-21
trained_model_checkpoint_600.pkl,600,Kids_II,RT,8.5,0.7891311723818272,1.3095942235707656e-21
trained_model_checkpoint_610.pkl,610,Kids_II,RT,8.5,0.7891311723818272,1.3095942235707656e-21
trained_model_checkpoint_620.pkl,620,Kids_II,RT,8.5,0.7961730750830984,3.1644309824360336e-22
trained_model_checkpoint_630.pkl,630,Kids_II,RT,8.5,0.7961922553815678,3.1519738218392653e-22
trained_model_checkpoint_640.pkl,640,Kids_II,RT,8.5,0.7801055808550941,7.48553013734151e-21
trained_model_checkpoint_650.pkl,650,Kids_II,RT,8.5,0.7814145915398649,5.843191523218714e-21
trained_model_checkpoint_660.pkl,660,Kids_II,RT,8.5,0.7801055808550941,7.48553013734151e-21
trained_model_checkpoint_670.pkl,670,Kids_II,RT,8.5,0.7814145915398649,5.843191523218714e-21
trained_model_checkpoint_680.pkl,680,Kids_II,RT,8.5,0.760518010951668,2.5165142415415963e-19
trained_model_checkpoint_690.pkl,690,Kids_II,RT,10.0,0.7624361443496017,1.8106037696781248e-19
trained_model_checkpoint_700.pkl,700,Kids_II,RT,10.0,0.7635833522224839,1.4847953890248046e-19
trained_model_checkpoint_710.pkl,710,Kids_II,RT,10.0,0.7891311723818272,1.3095942235707656e-21
trained_model_checkpoint_720.pkl,720,Kids_II,RT,10.0,0.7891311723818272,1.3095942235707656e-21
trained_model_checkpoint_730.pkl,730,Kids_II,RT,10.0,0.7891311723818272,1.3095942235707656e-21
trained_model_checkpoint_740.pkl,740,Kids_II,RT,10.0,0.7961922553815678,3.1519738218392653e-22
trained_model_checkpoint_750.pkl,750,Kids_II,RT,10.0,0.7961922553815678,3.1519738218392653e-22
trained_model_checkpoint_760.pkl,760,Kids_II,RT,10.0,0.7961730750830984,3.1644309824360336e-22
trained_model_checkpoint_770.pkl,770,Kids_II,RT,10.0,0.7801055808550941,7.48553013734151e-21
trained_model_checkpoint_780.pkl,780,Kids_II,RT,10.0,0.7814145915398649,5.843191523218714e-21
trained_model_checkpoint_790.pkl,790,Kids_II,RT,10.0,0.7814145915398649,5.843191523218714e-21
trained_model_checkpoint_800.pkl,800,Kids_II,RT,10.0,0.7713962930958669,3.7296618933101796e-20
trained_model_checkpoint_810.pkl,810,Kids_II,RT,10.0,0.760518010951668,2.5165142415415963e-19
trained_model_checkpoint_820.pkl,820,Kids_II,RT,10.0,0.760518010951668,2.5165142415415963e-19
trained_model_checkpoint_830.pkl,830,Kids_II,RT,10.0,0.760518010951668,2.5165142415415963e-19
trained_model_checkpoint_840.pkl,840,Kids_II,RT,10.0,0.7562335507423735,5.19256835517776e-19
trained_model_checkpoint_850.pkl,850,Kids_II,RT,5.0,0.7562335507423735,5.19256835517776e-19
trained_model_checkpoint_860.pkl,860,Kids_II,RT,10.0,0.7357657163996529,1.3592545644274749e-17
trained_model_checkpoint_870.pkl,870,Kids_II,RT,5.0,0.7074585051338884,7.787234921827311e-16
trained_model_checkpoint_880.pkl,880,Kids_II,RT,10.0,0.712991825242213,3.667695760948994e-16
trained_model_checkpoint_890.pkl,890,Kids_II,RT,5.0,0.6544760945606574,4.764267758023394e-13
trained_model_checkpoint_900.pkl,900,Kids_II,RT,10.0,0.657559374755631,3.3969514282479135e-13
trained_model_checkpoint_910.pkl,910,Kids_II,RT,10.0,0.6270528631363544,8.193897748785002e-12
trained_model_checkpoint_920.pkl,920,Kids_II,RT,10.0,0.657559374755631,3.3969514282479135e-13
trained_model_checkpoint_930.pkl,930,Kids_II,RT,5.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_940.pkl,940,Kids_II,RT,7.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_950.pkl,950,Kids_II,RT,6.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_960.pkl,960,Kids_II,RT,5.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_970.pkl,970,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_980.pkl,980,Kids_II,RT,7.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_990.pkl,990,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1000.pkl,1000,Kids_II,RT,7.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1010.pkl,1010,Kids_II,RT,7.5,0.5896264956664321,2.6050987624024625e-10
trained_model_checkpoint_1020.pkl,1020,Kids_II,RT,7.5,0.5896264956664321,2.6050987624024625e-10
trained_model_checkpoint_1030.pkl,1030,Kids_II,RT,6.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1040.pkl,1040,Kids_II,RT,7.5,0.5896264956664321,2.6050987624024625e-10
trained_model_checkpoint_1050.pkl,1050,Kids_II,RT,6.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1060.pkl,1060,Kids_II,RT,6.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1070.pkl,1070,Kids_II,RT,7.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1080.pkl,1080,Kids_II,RT,6.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1090.pkl,1090,Kids_II,RT,7.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1100.pkl,1100,Kids_II,RT,7.0,0.5896264956664321,2.6050987624024625e-10
trained_model_checkpoint_1110.pkl,1110,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1120.pkl,1120,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1130.pkl,1130,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1140.pkl,1140,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1150.pkl,1150,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1160.pkl,1160,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1170.pkl,1170,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1180.pkl,1180,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1190.pkl,1190,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1200.pkl,1200,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1210.pkl,1210,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1220.pkl,1220,Kids_II,RT,8.0,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1230.pkl,1230,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1240.pkl,1240,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1250.pkl,1250,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1260.pkl,1260,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1270.pkl,1270,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1280.pkl,1280,Kids_II,RT,9.5,0.5887564047461582,2.808580745677404e-10
trained_model_checkpoint_1290.pkl,1290,Kids_II,RT,8.0,0.4788070490282465,8.030587608954456e-07
trained_model_checkpoint_1300.pkl,1300,Kids_II,RT,9.5,0.5699753786447257,1.350720008165684e-09
trained_model_checkpoint_1310.pkl,1310,Kids_II,RT,9.5,0.4761100299057057,9.442776171892106e-07
trained_model_checkpoint_1320.pkl,1320,Kids_II,RT,9.5,0.4501017880573918,4.203478585928242e-06
trained_model_checkpoint_1330.pkl,1330,Kids_II,RT,8.0,0.4519411972228089,3.797292198670657e-06
trained_model_checkpoint_1340.pkl,1340,Kids_II,RT,8.0,0.4501017880573918,4.203478585928242e-06
trained_model_checkpoint_1350.pkl,1350,Kids_II,RT,8.0,0.4519411972228089,3.797292198670657e-06
trained_model_checkpoint_1360.pkl,1360,Kids_II,RT,8.0,0.4206113518450743,1.982769623165732e-05
trained_model_checkpoint_1370.pkl,1370,Kids_II,RT,9.5,0.4519411972228089,3.797292198670657e-06
trained_model_checkpoint_1380.pkl,1380,Kids_II,RT,9.5,0.3997273606830878,5.465865434951171e-05
trained_model_checkpoint_1390.pkl,1390,Kids_II,RT,8.0,0.389256540466578,8.864810675317316e-05
trained_model_checkpoint_1400.pkl,1400,Kids_II,RT,8.0,0.3801339600151737,0.0001333460684474
trained_model_checkpoint_1410.pkl,1410,Kids_II,RT,8.0,0.3417085238140098,0.0006559428155655
trained_model_checkpoint_1420.pkl,1420,Kids_II,RT,8.0,0.3248294912082218,0.001242198384338
trained_model_checkpoint_1430.pkl,1430,Kids_II,RT,8.0,0.3079179400860289,0.0022735023043852
trained_model_checkpoint_1440.pkl,1440,Kids_II,RT,8.0,0.2750083781653862,0.0066934932527617
trained_model_checkpoint_1450.pkl,1450,Kids_II,RT,8.0,0.2298620384081598,0.0242632929598643
trained_model_checkpoint_1460.pkl,1460,Kids_II,RT,9.5,0.2735836345358661,0.0069944341512084
trained_model_checkpoint_1470.pkl,1470,Kids_II,RT,8.0,0.2177974784557563,0.0330333597645888
trained_model_checkpoint_1480.pkl,1480,Kids_II,RT,9.5,0.2177974784557563,0.0330333597645888
trained_model_checkpoint_1490.pkl,1490,Kids_II,RT,8.0,0.225411116958319,0.0272345827274177
trained_model_checkpoint_1500.pkl,1500,Kids_II,RT,8.0,0.1998307017740269,0.0509356622758928
trained_model_checkpoint_200.pkl,200,Adults,zRT,3.0,0.7739395735403919,2.3507874202153003e-20
trained_model_checkpoint_210.pkl,210,Adults,zRT,3.0,0.7514601492291937,1.143719257167287e-18
trained_model_checkpoint_220.pkl,220,Adults,zRT,2.5,0.7304650828678526,3.015168081157768e-17
trained_model_checkpoint_230.pkl,230,Adults,zRT,2.5,0.7380205384701934,9.629175218497856e-18
trained_model_checkpoint_240.pkl,240,Adults,zRT,2.5,0.7310738089612931,2.7541743459560067e-17
trained_model_checkpoint_250.pkl,250,Adults,zRT,2.5,0.7310738089612931,2.7541743459560067e-17
trained_model_checkpoint_260.pkl,260,Adults,zRT,1.5,0.7339511008501156,1.7892928892472285e-17
trained_model_checkpoint_270.pkl,270,Adults,zRT,1.5,0.7339511008501156,1.7892928892472285e-17
trained_model_checkpoint_280.pkl,280,Adults,zRT,2.5,0.729069044059603,3.7075449748132986e-17
trained_model_checkpoint_290.pkl,290,Adults,zRT,2.5,0.729069044059603,3.7075449748132986e-17
trained_model_checkpoint_300.pkl,300,Adults,zRT,3.0,0.7165990545827625,2.2235936812994783e-16
trained_model_checkpoint_310.pkl,310,Adults,zRT,2.5,0.7273651801493786,4.7632860907364693e-17
trained_model_checkpoint_320.pkl,320,Adults,zRT,3.0,0.7212050852188692,1.1603884143458842e-16
trained_model_checkpoint_330.pkl,330,Adults,zRT,3.0,0.7273651801493786,4.7632860907364693e-17
trained_model_checkpoint_340.pkl,340,Adults,zRT,3.0,0.7273651801493786,4.7632860907364693e-17
trained_model_checkpoint_350.pkl,350,Adults,zRT,3.5,0.728615995478604,3.9637044873883843e-17
trained_model_checkpoint_360.pkl,360,Adults,zRT,3.0,0.7339511008501156,1.7892928892472285e-17
trained_model_checkpoint_370.pkl,370,Adults,zRT,3.0,0.7339511008501156,1.7892928892472285e-17
trained_model_checkpoint_380.pkl,380,Adults,zRT,3.5,0.7523815069406417,9.834041383287757e-19
trained_model_checkpoint_390.pkl,390,Adults,zRT,3.5,0.752265061006204,1.0023909622606178e-18
trained_model_checkpoint_400.pkl,400,Adults,zRT,3.5,0.752265061006204,1.0023909622606178e-18
trained_model_checkpoint_410.pkl,410,Adults,zRT,3.5,0.752265061006204,1.0023909622606178e-18
trained_model_checkpoint_420.pkl,420,Adults,zRT,3.0,0.7339511008501156,1.7892928892472285e-17
